Time_hr,Choke_pct,OilRate_bbl_hr,WHP_psi,FLP_psi,BHP_psi
4403,76.99,181.33,210.11,154.92,2873.73
4404,76.99,181.66,211.45,154.27,2872.08
4405,76.99,182.27,211.37,154.24,2872.19
4406,76.99,181.78,212.02,154.9,2875.09
4407,76.99,182.15,212.19,154.68,2875.21
4408,76.99,182.61,211.38,154.71,2874.03
4409,76.99,182.0,210.94,153.8,2876.41
4410,76.99,181.23,210.97,153.91,2872.86
4411,76.99,181.14,211.15,154.22,2873.59
4412,76.99,181.64,210.91,154.11,2875.01
4413,76.99,182.11,210.17,153.63,2874.17
4414,76.99,181.82,211.76,154.14,2872.65
4415,76.99,181.47,211.82,153.31,2872.4
4416,76.99,182.21,210.87,154.23,2876.18
4417,76.99,181.68,209.93,153.88,2874.15
4418,71.99,178.59,211.31,155.05,2883.99
4419,66.99,173.62,214.32,154.9,2895.28
4420,61.99,167.45,214.28,157.82,2908.27
4421,56.99,158.69,219.41,161.59,2925.53
4422,56.8,152.69,221.31,163.0,2938.05
4423,56.8,148.47,223.29,166.13,2947.22
4424,56.8,146.29,223.5,165.5,2951.63
4425,56.8,143.69,226.71,166.76,2953.5
4426,56.8,143.26,227.36,168.58,2956.16
4427,56.8,142.36,229.21,168.8,2958.76
4428,56.8,141.37,229.63,167.28,2959.86
4429,56.8,140.19,227.62,166.91,2962.85
4430,56.8,140.38,227.91,168.01,2961.29
4431,56.8,139.1,226.02,166.44,2962.96
4432,56.8,138.84,227.34,167.6,2960.3
4433,61.8,142.36,226.99,165.51,2957.04
4434,66.8,147.6,224.47,165.52,2946.8
4435,71.8,155.02,223.1,162.42,2934.79
4436,75.96,162.12,219.11,159.8,2917.39
4437,75.96,167.75,217.14,157.79,2907.81
4438,75.96,171.15,215.16,156.82,2900.68
4439,75.96,173.85,213.74,156.78,2894.32
4440,75.96,175.23,211.64,156.86,2890.33
4441,75.96,176.62,212.68,155.75,2884.77
4442,75.96,177.53,212.67,155.14,2886.57
4443,75.96,176.88,213.48,155.56,2885.8
4444,75.96,176.01,214.21,154.39,2883.33
4445,75.96,176.98,213.85,154.91,2884.4
4446,75.96,178.15,213.43,155.1,2881.19
4447,75.96,178.19,213.79,155.57,2882.56
4448,75.96,178.33,214.05,154.29,2884.23
4449,75.96,178.56,215.01,153.11,2886.78
4450,75.96,178.67,213.62,153.66,2883.64
4451,75.96,178.89,212.28,153.33,2883.8
4452,75.96,178.63,211.32,152.56,2881.94
4453,75.96,179.55,210.57,152.53,2882.03
4454,75.96,179.36,213.12,152.97,2882.38
4455,75.96,179.88,213.6,153.59,2881.63
4456,75.96,180.79,212.91,153.49,2880.13
4457,75.96,179.54,213.35,151.89,2880.37
4458,75.96,179.44,215.07,151.18,2878.74
4459,70.96,176.24,215.19,152.62,2885.54
4460,65.96,170.3,217.18,153.1,2896.71
4461,60.96,163.32,220.58,157.6,2910.22
4462,55.96,156.27,222.98,159.47,2930.13
4463,50.96,147.76,226.33,163.01,2947.43
4464,45.96,138.35,228.7,165.62,2966.53
4465,42.59,129.62,233.49,168.57,2981.16
4466,42.59,122.9,235.79,169.92,2993.82
4467,42.59,118.5,236.94,172.12,3002.31
4468,42.59,115.43,238.37,173.92,3008.54
4469,42.59,113.93,238.61,174.9,3016.96
4470,42.59,112.18,238.35,174.9,3019.96
4471,42.59,111.31,238.29,174.68,3021.51
4472,42.59,110.55,239.91,175.54,3021.88
4473,42.59,110.2,241.27,174.53,3019.74
4474,42.59,109.84,240.9,173.86,3023.82
4475,42.59,110.8,240.78,174.11,3022.64
4476,42.59,110.95,242.35,172.79,3023.14
4477,42.59,109.84,243.9,173.64,3020.89
4478,42.59,109.6,242.95,174.3,3023.05
4479,42.59,108.97,244.4,175.63,3020.72
4480,42.59,109.15,245.29,176.26,3020.17
4481,42.59,109.64,247.2,175.8,3019.19
4482,42.59,109.67,245.79,174.98,3020.66
4483,42.59,108.97,243.89,175.42,3017.29
4484,42.59,109.56,241.21,173.75,3017.44
4485,42.59,109.67,242.67,174.0,3018.06
4486,42.59,109.89,241.5,174.25,3016.58
4487,42.59,109.79,241.42,173.66,3018.28
4488,42.59,109.76,242.67,172.61,3018.98
4489,47.59,112.43,241.89,172.87,3014.34
4490,52.59,117.48,240.01,170.32,3000.31
4491,57.59,123.88,236.43,169.4,2981.7
4492,62.59,132.81,232.73,166.06,2968.53
4493,67.59,142.09,229.26,164.95,2950.08
4494,72.59,150.99,223.96,163.78,2934.87
4495,77.59,162.0,219.36,160.1,2916.37
4496,79.24,170.0,215.79,157.91,2901.81
4497,74.24,171.79,214.36,157.06,2897.37
4498,69.24,169.87,216.3,158.89,2899.24
4499,64.24,165.18,217.24,159.81,2907.45
4500,59.24,159.07,221.18,159.18,2921.56
4501,55.65,152.17,224.26,160.69,2937.37
4502,55.65,148.04,226.53,163.1,2944.55
4503,55.65,144.37,228.3,163.54,2953.96
4504,55.65,141.96,229.28,166.14,2956.24
4505,55.65,140.46,230.53,167.04,2958.6
4506,55.65,139.12,230.11,168.07,2960.34
4507,55.65,138.48,229.63,168.2,2962.44
4508,55.65,137.5,228.74,166.12,2961.93
4509,55.65,137.7,230.42,166.82,2964.34
4510,55.65,137.39,231.04,166.99,2968.53
4511,60.65,140.33,230.7,166.67,2963.03
4512,65.65,144.58,228.69,164.75,2950.51
4513,70.65,150.97,225.0,162.64,2933.74
4514,75.65,158.6,221.57,160.93,2918.68
4515,78.19,166.86,217.9,158.53,2902.72
4516,78.19,171.29,217.27,157.8,2890.59
4517,78.19,175.24,214.88,156.17,2884.07
4518,78.19,178.12,214.12,155.56,2880.08
4519,78.19,179.87,213.71,155.19,2877.68
4520,78.19,181.15,212.83,154.18,2877.49
4521,78.19,181.53,211.46,154.34,2873.45
4522,78.19,181.55,210.97,152.61,2870.29
4523,78.19,182.73,210.36,153.78,2868.27
4524,78.19,183.12,210.54,152.63,2871.33
4525,78.19,183.7,208.66,152.74,2872.18
4526,78.19,183.56,207.47,153.06,2876.42
4527,78.19,183.56,209.68,152.47,2875.4
4528,78.19,184.14,209.66,152.41,2875.71
4529,78.19,185.11,209.95,152.2,2874.09
4530,78.19,186.1,209.99,151.99,2871.05
4531,78.19,184.62,210.24,152.84,2870.41
4532,78.19,184.49,208.89,153.02,2871.73
4533,78.19,184.14,210.8,152.37,2872.25
4534,78.19,184.58,210.37,152.43,2869.19
4535,78.19,185.15,209.98,153.06,2871.25
4536,78.19,184.55,209.67,154.13,2869.12
4537,73.19,182.36,210.26,153.77,2876.42
4538,70.3,179.05,210.29,154.88,2885.87
4539,70.3,175.64,212.61,155.18,2890.33
4540,70.3,173.16,212.71,155.94,2893.88
4541,70.3,171.27,214.24,155.05,2896.68
4542,70.3,171.33,213.9,156.91,2899.21
4543,70.3,169.92,213.43,157.29,2903.77
4544,70.3,169.04,214.34,158.26,2904.75
4545,70.3,167.83,215.15,159.34,2904.67
4546,70.3,166.4,216.02,158.72,2901.03
4547,70.3,165.93,217.21,157.87,2900.33
4548,70.3,166.42,216.42,157.93,2901.25
4549,70.3,166.18,216.0,158.25,2902.38
4550,70.3,166.58,218.16,158.71,2904.79
4551,70.3,166.81,217.95,158.1,2906.33
4552,70.3,167.0,217.81,158.14,2905.82
4553,65.3,165.51,218.17,158.41,2913.18
4554,60.3,159.55,220.14,159.16,2924.23
4555,55.3,152.77,222.85,162.03,2933.57
4556,50.3,144.28,226.25,163.43,2946.62
4557,45.3,135.38,230.84,167.27,2964.46
4558,44.89,129.41,234.1,169.99,2977.86
4559,44.89,123.97,235.82,170.1,2986.5
4560,44.89,120.91,236.62,171.1,2995.39
4561,44.89,118.73,237.91,171.7,3002.09
4562,44.89,117.3,238.34,171.81,3004.58
4563,44.89,116.0,237.83,172.81,3004.48
4564,39.89,112.17,240.73,173.5,3014.53
4565,34.89,106.2,242.04,173.9,3028.84
4566,29.89,98.6,246.1,175.55,3045.16
4567,24.89,91.81,247.87,177.54,3061.8
4568,23.38,85.25,251.97,179.61,3077.77
4569,23.38,80.47,252.85,181.31,3082.57
4570,23.38,77.85,254.02,183.1,3087.4
4571,23.38,74.92,253.59,184.44,3094.31
4572,23.38,72.72,253.66,185.54,3093.27
4573,23.38,72.24,254.34,184.79,3096.32
4574,23.38,70.78,255.02,185.43,3093.1
4575,23.38,71.1,256.24,184.56,3093.68
4576,23.38,71.0,257.66,186.09,3094.75
4577,23.38,70.58,258.47,186.61,3099.11
4578,23.38,69.78,258.5,185.93,3099.81
4579,23.38,69.92,256.99,186.83,3098.13
4580,23.38,69.52,258.82,186.83,3099.91
4581,23.38,68.81,257.82,187.33,3099.29
4582,23.38,68.65,259.12,186.08,3100.58
4583,23.38,68.81,259.07,185.63,3099.79
4584,23.38,68.36,259.52,185.2,3102.33
4585,23.38,68.47,258.29,185.24,3101.34
4586,23.38,69.16,258.12,185.24,3104.3
4587,23.38,69.4,260.03,186.47,3101.78
4588,23.38,69.81,261.24,187.54,3103.76
4589,23.38,70.08,260.25,186.4,3102.46
4590,28.38,72.1,259.85,185.15,3098.55
4591,33.38,76.89,257.97,183.2,3084.35
4592,38.38,84.82,255.32,181.5,3070.75
4593,43.38,92.92,251.21,178.61,3054.04
4594,48.38,102.51,249.45,177.57,3037.82
4595,53.38,111.22,243.41,174.1,3018.11
4596,58.38,121.71,240.43,171.96,2997.19
4597,63.38,131.57,234.95,167.24,2978.75
4598,68.38,140.76,229.19,164.56,2957.96
4599,68.77,147.84,225.78,161.31,2946.96
4600,68.77,152.33,222.53,160.28,2936.0
4601,68.77,156.69,221.47,160.27,2929.09
4602,68.77,159.12,220.77,158.26,2923.21
4603,68.77,161.3,223.91,157.44,2920.44
4604,68.77,161.95,224.22,156.75,2918.9
4605,68.77,161.99,222.06,157.32,2918.71
4606,68.77,162.18,221.54,157.76,2916.99
4607,68.77,163.33,219.23,158.7,2914.1
4608,68.77,164.21,219.22,158.54,2912.03
4609,68.77,164.69,220.15,158.17,2909.5
4610,68.77,164.95,218.09,157.3,2907.87
4611,68.77,164.59,216.76,156.18,2906.58
4612,68.77,164.86,215.89,156.67,2911.85
4613,68.77,164.71,216.9,156.54,2915.96
4614,68.77,164.35,217.03,158.25,2914.16
4615,68.77,164.4,217.07,158.18,2914.0
4616,68.77,164.68,216.74,157.73,2911.92
4617,68.77,163.9,215.56,158.27,2913.57
4618,68.77,164.5,213.94,158.21,2910.64
4619,73.77,167.7,213.42,157.94,2904.45
4620,78.77,172.07,211.16,156.39,2894.04
4621,79.8,176.02,208.73,155.15,2882.48
4622,79.8,178.65,208.12,153.85,2875.43
4623,79.8,180.98,208.15,152.76,2872.4
4624,79.8,182.77,208.33,153.27,2871.81
4625,79.8,184.85,209.12,153.11,2868.85
4626,79.8,185.48,207.96,152.82,2869.05
4627,79.8,185.74,207.99,152.07,2868.21
4628,79.8,186.02,207.31,151.54,2868.21
4629,79.8,186.44,207.14,151.92,2866.37
4630,79.8,187.34,206.48,151.83,2863.1
4631,79.8,187.24,205.31,152.52,2865.16
4632,79.8,187.73,206.2,151.69,2863.47
4633,79.8,188.45,208.23,151.92,2862.85
4634,79.8,188.87,207.52,152.16,2866.15
4635,79.8,188.07,208.55,152.57,2865.68
4636,79.8,187.42,207.71,152.66,2862.58
4637,74.8,184.38,209.75,154.19,2866.77
4638,69.8,179.7,213.67,155.7,2876.71
4639,66.14,173.29,215.66,157.3,2890.41
4640,66.14,169.11,217.02,158.42,2899.03
4641,66.14,165.88,217.48,160.52,2908.91
4642,66.14,164.06,219.7,161.1,2913.27
4643,66.14,161.76,219.67,160.6,2913.68
4644,66.14,160.15,220.41,160.77,2913.91
4645,66.14,159.4,221.59,159.93,2916.74
4646,66.14,159.15,221.76,159.36,2918.56
4647,66.14,159.16,221.6,159.71,2920.35
4648,66.14,160.18,223.83,159.38,2916.27
4649,66.14,160.09,223.01,160.51,2918.62
4650,66.14,159.76,223.38,161.47,2916.93
4651,66.14,159.09,222.4,161.2,2918.06
4652,66.14,159.25,222.82,162.31,2920.47
4653,66.14,158.72,221.97,161.65,2922.02
4654,66.14,158.96,223.57,160.88,2922.85
4655,66.14,160.12,222.06,160.83,2920.77
4656,66.14,159.79,220.8,161.51,2921.5
4657,66.14,159.05,221.54,161.3,2923.62
4658,66.14,158.43,221.59,161.62,2922.35
4659,66.14,157.94,221.22,162.21,2924.56
4660,66.14,158.01,219.71,161.3,2922.92
4661,66.14,158.5,219.83,160.4,2924.92
4662,66.14,158.69,220.46,159.0,2919.26
4663,66.14,158.03,219.99,159.85,2915.46
4664,66.14,159.09,220.3,161.08,2915.72
4665,70.98,162.33,219.13,160.63,2911.1
4666,70.98,164.58,219.33,159.15,2908.82
4667,70.98,164.98,219.07,160.19,2904.25
4668,70.98,166.16,219.07,159.38,2903.87
4669,70.98,166.83,217.75,158.72,2903.36
4670,70.98,166.91,217.2,159.58,2902.08
4671,70.98,166.93,216.72,158.36,2899.35
4672,70.98,167.64,215.83,157.58,2900.42
4673,70.98,167.3,214.18,158.06,2897.0
4674,70.98,167.34,212.96,157.48,2899.32
4675,70.98,167.91,216.3,158.33,2898.23
4676,65.98,164.5,220.3,159.8,2906.81
4677,60.98,159.61,222.02,159.7,2918.24
4678,55.98,153.03,223.4,161.28,2935.27
4679,50.98,145.17,228.68,162.33,2949.41
4680,47.03,136.48,230.17,164.5,2965.96
4681,47.03,131.3,231.74,164.9,2979.86
4682,47.03,127.4,232.4,167.19,2987.05
4683,47.03,124.65,234.13,167.64,2993.2
4684,52.03,125.54,233.24,168.5,2992.08
4685,57.03,130.6,232.92,167.43,2979.52
4686,62.03,137.2,231.67,165.49,2969.34
4687,67.03,144.11,229.57,163.37,2958.04
4688,72.03,152.65,227.05,161.02,2940.67
4689,77.03,160.9,222.98,159.57,2926.2
4690,77.24,167.53,219.95,157.42,2912.1
4691,77.24,171.75,217.23,156.43,2900.44
4692,77.24,174.92,214.83,155.29,2895.13
4693,77.24,177.19,213.87,153.63,2890.11
4694,77.24,178.96,212.46,155.31,2881.18
4695,77.24,180.33,212.58,155.25,2879.85
4696,77.24,181.17,212.82,154.19,2879.17
4697,77.24,181.39,211.02,154.6,2876.96
4698,77.24,180.89,210.32,153.68,2878.6
4699,77.24,181.36,211.75,153.14,2879.44
4700,77.24,183.04,211.73,153.98,2879.67
4701,77.24,182.08,211.94,154.13,2877.92
4702,77.24,181.67,212.2,153.21,2881.49
4703,77.24,181.89,210.46,152.93,2879.16
4704,72.24,180.04,210.93,153.95,2883.31
4705,67.24,174.64,212.97,154.75,2893.2
4706,62.24,167.31,215.68,156.69,2909.18
4707,57.24,159.02,218.39,159.01,2924.41
4708,52.24,149.56,224.39,162.6,2944.12
4709,47.24,140.65,226.23,166.54,2959.63
4710,42.24,130.68,231.11,170.08,2980.62
4711,37.24,121.39,235.41,172.09,3000.2
4712,33.72,112.15,240.57,175.06,3018.84
4713,33.72,104.49,243.42,176.38,3031.04
4714,33.72,100.01,243.97,177.77,3038.53
4715,33.72,97.53,245.0,179.5,3046.49
4716,33.72,95.66,246.18,180.26,3050.84
4717,33.72,94.33,248.27,181.26,3050.6
4718,33.72,92.75,247.9,179.61,3052.81
4719,33.72,92.47,248.41,179.23,3056.73
4720,33.72,92.04,249.12,180.31,3056.98
4721,33.72,92.7,248.83,181.75,3055.45
4722,33.72,92.39,248.44,182.05,3055.37
4723,33.72,92.06,248.15,182.12,3054.97
4724,33.72,92.53,247.61,180.34,3057.89
4725,38.72,94.87,246.86,179.01,3049.11
4726,43.72,99.91,246.27,178.24,3039.76
4727,48.72,107.19,242.17,175.74,3027.24
4728,53.72,114.81,238.77,172.39,3007.22
4729,57.09,122.74,235.97,171.12,2992.25
4730,57.09,127.53,233.77,170.19,2982.18
4731,57.09,131.63,231.22,168.73,2975.46
4732,57.09,134.72,230.65,169.23,2968.19
4733,57.09,136.34,230.22,168.68,2964.18
4734,57.09,138.24,229.75,166.93,2962.96
4735,57.09,138.58,232.2,167.42,2962.24
4736,57.09,138.91,232.07,167.71,2955.82
4737,57.09,139.53,231.07,166.08,2958.9
4738,52.09,137.61,232.24,167.76,2969.21
4739,47.09,131.58,232.0,169.48,2978.62
4740,42.09,123.93,234.96,171.64,2991.71
4741,37.09,115.72,238.23,173.46,3003.6
4742,32.09,107.15,240.75,176.17,3018.97
4743,27.09,98.58,244.81,178.01,3039.74
4744,26.81,91.46,248.4,179.2,3052.92
4745,26.81,87.12,249.5,179.6,3063.75
4746,26.81,83.86,251.58,181.15,3070.96
4747,26.81,81.9,252.96,180.38,3072.39
4748,26.81,81.19,253.84,182.2,3076.2
4749,26.81,79.69,253.99,184.68,3080.06
4750,26.81,78.41,252.9,186.03,3081.93
4751,26.81,78.15,254.65,185.03,3084.91
4752,26.81,77.3,254.02,185.62,3085.34
4753,26.81,77.26,254.99,185.62,3082.84
4754,26.81,76.68,254.93,184.44,3085.06
4755,26.81,77.16,256.55,184.01,3086.34
4756,26.81,77.13,256.97,183.28,3090.29
4757,26.81,77.35,257.59,184.43,3090.49
4758,26.81,76.52,256.94,182.96,3090.39
4759,31.81,79.52,255.22,183.31,3082.27
4760,36.81,84.73,252.74,180.22,3070.67
4761,41.81,90.41,249.04,179.31,3057.68
4762,46.81,98.48,245.73,176.23,3041.39
4763,51.22,108.67,244.03,174.18,3024.76
4764,51.22,113.85,240.19,173.0,3011.74
4765,51.22,118.41,239.87,172.15,3003.89
4766,51.22,120.32,238.83,170.37,2997.35
4767,51.22,122.97,238.38,169.67,2992.79
4768,51.22,124.0,235.84,169.04,2987.19
4769,51.22,125.41,235.65,169.56,2984.59
4770,51.22,125.45,235.18,169.52,2984.38
4771,51.22,125.94,236.51,169.79,2988.47
4772,51.22,127.06,237.43,168.77,2988.58
4773,51.22,126.99,234.71,170.12,2986.89
4774,51.22,126.64,234.05,169.23,2984.9
4775,51.22,126.8,235.74,168.71,2988.21
4776,51.22,127.45,235.58,169.47,2987.24
4777,51.22,128.13,235.65,168.08,2987.13
4778,51.22,128.35,234.84,168.54,2985.23
4779,51.22,127.42,233.01,167.53,2986.46
4780,51.22,126.22,232.61,167.44,2985.42
4781,51.22,125.69,233.4,166.97,2987.53
4782,51.22,125.94,233.46,167.66,2987.22
4783,51.21,126.44,233.17,168.42,2987.46
4784,51.21,126.39,233.82,169.63,2988.11
4785,51.21,127.2,234.02,168.77,2985.53
4786,51.21,127.46,234.93,171.15,2987.31
4787,51.21,126.9,233.86,172.41,2986.17
4788,51.21,127.12,232.91,172.72,2986.79
4789,51.21,126.86,232.22,171.93,2986.32
4790,51.21,127.48,233.27,170.92,2984.81
4791,51.21,127.42,232.91,170.33,2984.88
4792,51.21,127.0,233.84,169.71,2983.21
4793,51.21,126.99,234.11,169.65,2984.56
4794,51.21,127.6,235.35,169.76,2982.53
4795,51.21,127.45,233.92,170.97,2987.22
4796,51.21,127.8,234.77,170.67,2987.26
4797,51.21,126.93,234.44,169.54,2987.12
4798,51.21,127.08,236.23,170.2,2987.03
4799,51.21,127.08,237.21,169.9,2987.06
4800,51.21,127.24,235.82,169.74,2982.49
4801,51.21,126.56,235.59,170.85,2983.92
4802,51.21,126.49,233.65,171.01,2983.08
4803,51.21,127.13,234.12,170.87,2983.7
4804,51.21,127.44,233.93,169.88,2982.14
4805,51.21,126.28,233.75,170.92,2984.43
4806,51.21,126.77,233.06,171.22,2984.34
4807,51.21,127.79,232.34,170.04,2982.82
4808,51.21,126.97,231.87,169.89,2982.02
4809,53.11,126.42,233.04,168.02,2981.67
4810,53.11,127.97,234.91,168.85,2979.24
4811,53.11,128.69,235.6,167.45,2978.92
4812,53.11,129.48,234.23,167.94,2978.7
4813,53.11,130.33,233.76,168.33,2978.35
4814,53.11,130.36,233.3,167.7,2976.36
4815,53.11,130.55,232.85,167.86,2978.36
4816,53.11,130.6,232.85,168.03,2976.71
4817,53.11,130.92,233.66,168.21,2977.23
4818,53.11,130.75,235.19,167.67,2973.8
4819,53.11,131.42,234.18,167.57,2973.64
4820,53.11,132.39,233.94,168.18,2974.95
4821,53.11,132.27,234.81,167.96,2972.63
4822,53.11,132.49,234.53,168.1,2974.86
4823,53.11,132.02,233.85,168.0,2974.29
4824,53.11,132.47,231.94,169.93,2976.84
4825,53.11,131.3,231.79,169.26,2977.64
4826,53.11,130.88,231.95,168.82,2975.95
4827,53.11,130.64,232.94,167.26,2977.2
4828,58.11,134.46,231.15,166.66,2973.14
4829,63.11,139.53,228.16,164.91,2964.01
4830,68.11,147.23,223.93,163.98,2950.62
4831,72.6,155.57,221.53,161.68,2936.25
4832,72.6,160.99,221.72,160.88,2924.21
4833,72.6,163.84,219.02,158.4,2915.04
4834,72.6,166.89,217.71,158.63,2909.73
4835,72.6,168.36,216.88,158.35,2905.61
4836,72.6,169.66,215.45,157.43,2906.97
4837,72.6,171.12,213.74,155.24,2903.56
4838,72.6,171.97,213.49,156.42,2901.13
4839,72.6,172.03,214.6,156.0,2898.75
4840,72.6,172.5,214.59,157.66,2899.03
4841,72.6,172.8,214.56,157.99,2897.2
4842,72.6,172.84,213.67,158.36,2897.15
4843,67.6,170.57,217.71,159.29,2902.97
4844,62.6,164.36,220.4,160.41,2914.28
4845,57.6,158.2,221.9,161.18,2926.95
4846,52.6,150.29,225.69,162.64,2944.1
4847,47.6,140.59,228.29,165.19,2959.79
4848,52.6,138.0,229.89,167.58,2965.08
4849,57.6,138.82,230.58,166.86,2965.97
4850,62.6,142.88,226.15,166.48,2959.13
4851,65.31,147.64,222.76,164.25,2947.93
4852,65.31,150.07,224.04,163.21,2941.19
4853,65.31,152.47,223.77,159.82,2935.25
4854,65.31,153.17,223.4,159.89,2932.42
4855,65.31,153.32,222.44,161.06,2933.22
4856,65.31,154.83,220.74,161.99,2932.42
4857,65.31,155.47,218.86,162.4,2929.22
4858,65.31,156.14,219.64,163.16,2927.91
4859,65.31,156.44,221.69,161.93,2928.88
4860,65.31,156.55,220.55,161.6,2929.31
4861,65.31,157.41,222.22,161.13,2926.25
4862,65.31,157.17,220.74,160.86,2925.41
4863,65.31,157.53,218.68,160.26,2924.05
4864,65.31,158.01,218.33,160.61,2924.29
4865,65.31,158.27,219.79,160.77,2923.6
4866,65.31,157.01,220.47,161.21,2921.08
4867,65.31,156.43,220.95,161.36,2920.49
4868,62.24,154.43,220.02,162.85,2923.31
4869,62.24,153.59,221.17,163.82,2926.31
4870,62.24,152.76,220.32,161.92,2931.18
4871,62.24,151.25,221.19,162.95,2934.89
4872,62.24,150.76,220.44,163.27,2938.68
4873,62.24,150.41,220.7,162.66,2939.79
4874,62.24,151.12,220.44,161.46,2944.1
4875,62.24,150.91,221.76,161.27,2943.42
4876,62.24,151.33,222.72,163.07,2941.32
4877,62.24,151.01,223.33,163.32,2940.95
4878,57.24,147.13,225.19,163.72,2945.37
4879,52.24,141.92,226.56,164.29,2950.7
4880,47.24,135.98,230.39,166.41,2964.63
4881,42.24,126.36,233.14,169.45,2983.9
4882,37.24,118.24,237.3,172.96,3001.14
4883,41.04,115.16,238.65,172.98,3007.08
4884,41.04,111.93,240.63,173.1,3011.19
4885,41.04,110.56,241.69,174.56,3017.15
4886,41.04,108.87,242.18,174.9,3018.46
4887,41.04,107.51,241.77,176.68,3020.39
4888,41.04,107.72,241.69,177.0,3024.38
4889,41.04,107.74,242.49,177.61,3026.12
4890,41.04,108.12,241.04,177.22,3027.14
4891,41.04,107.07,242.23,175.48,3025.99
4892,41.04,105.8,244.04,175.26,3030.82
4893,41.04,106.32,244.2,174.83,3027.78
4894,41.04,106.53,243.79,173.92,3024.71
4895,41.04,105.95,245.39,176.13,3026.0
4896,41.04,106.09,244.36,175.16,3029.25
4897,41.04,107.05,243.08,175.16,3027.87
4898,41.04,106.58,244.26,174.17,3028.74
4899,41.04,106.82,243.76,175.25,3028.71
4900,41.04,107.24,242.03,175.01,3028.25
4901,41.04,105.58,241.26,174.47,3029.96
4902,43.53,106.98,240.31,174.95,3022.89
4903,43.53,107.28,240.1,173.47,3018.35
4904,43.53,108.81,241.19,174.22,3020.21
4905,43.53,110.21,238.95,174.48,3018.23
4906,43.53,110.2,240.07,172.92,3014.41
4907,43.53,110.89,240.78,173.31,3013.47
4908,43.53,111.42,241.47,173.55,3012.22
4909,43.53,111.21,242.12,174.71,3013.05
4910,43.53,111.15,241.56,174.68,3013.12
4911,43.53,109.78,242.53,175.88,3013.1
4912,43.53,109.74,241.88,175.13,3016.31
4913,43.53,110.27,240.77,173.7,3018.29
4914,43.53,110.92,241.85,172.98,3021.63
4915,43.53,110.2,242.25,171.72,3018.71
4916,43.53,111.35,242.65,171.93,3017.2
4917,48.53,114.57,241.26,172.62,3009.98
4918,53.53,119.12,238.59,170.83,2996.93
4919,58.53,126.41,234.99,169.29,2982.31
4920,63.53,134.76,230.02,166.4,2967.08
4921,68.53,144.38,227.3,165.01,2953.43
4922,73.53,155.19,223.3,163.41,2936.78
4923,74.25,161.91,222.03,160.68,2921.19
4924,74.25,166.27,219.19,159.37,2914.4
4925,74.25,168.93,217.08,158.33,2906.07
4926,74.25,170.07,215.33,158.02,2903.57
4927,74.25,171.25,213.52,157.27,2894.79
4928,74.25,172.43,211.68,157.82,2891.26
4929,74.25,174.3,213.25,156.59,2888.19
4930,69.25,171.54,214.47,157.43,2892.92
4931,64.25,166.93,217.05,158.36,2902.67
4932,59.25,160.09,219.12,160.23,2917.38
4933,54.25,152.37,224.5,162.29,2935.82
4934,50.84,144.8,227.19,164.36,2950.9
4935,50.84,139.53,228.34,164.73,2962.88
4936,50.84,136.15,230.86,166.28,2971.49
4937,50.84,133.69,232.66,166.56,2973.79
4938,50.84,131.42,233.12,167.25,2973.85
4939,50.84,130.88,233.18,168.06,2980.12
4940,50.84,128.47,232.99,168.18,2981.36
4941,50.84,127.87,234.81,169.11,2984.81
4942,50.84,127.56,233.24,167.57,2982.25
4943,50.84,127.5,233.58,167.98,2982.78
4944,50.84,128.29,232.95,169.17,2983.89
4945,50.84,127.8,234.52,170.44,2984.19
4946,50.84,127.89,234.8,170.16,2985.28
4947,50.84,127.21,234.33,169.5,2987.44
4948,50.84,127.03,233.0,168.92,2980.75
4949,50.84,126.7,233.41,168.98,2986.43
4950,50.84,127.01,234.19,167.82,2985.71
4951,50.84,126.69,233.42,167.68,2982.33
4952,50.84,126.07,234.54,168.11,2982.56
4953,50.84,126.28,235.62,168.53,2984.81
4954,45.84,122.85,235.94,170.0,2995.4
4955,43.79,120.3,237.92,171.24,3004.4
4956,43.79,118.2,236.42,171.14,3008.58
4957,43.79,115.43,236.78,171.36,3010.31
4958,43.79,114.25,237.63,172.73,3011.51
4959,43.79,113.37,237.17,173.85,3011.54
4960,43.79,112.41,238.41,173.2,3011.84
4961,43.79,112.4,238.73,175.2,3012.96
4962,43.79,112.58,237.35,174.07,3011.72
4963,43.79,111.92,238.74,174.8,3013.72
4964,43.79,111.82,238.66,175.37,3018.56
4965,43.79,111.93,240.18,175.15,3019.33
4966,43.79,111.36,239.81,175.04,3020.78
4967,43.79,111.13,238.01,174.24,3021.38
